cap-diameter,cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,ring-type,habitat,does-bruise-or-bleed,has-ring,is-poisonous,season_a,season_s,season_u,season_w
15.75,s,t,g,d,1,w,5.29,25.44,n,f,l,True,False,True,True,False,False,False
17.65,s,t,g,d,1,w,4.95,24.26,g,f,d,True,False,True,True,False,False,False
15.58,s,t,k,d,1,n,5.24,24.2,r,f,g,True,False,True,False,False,True,False
10.54,s,t,k,d,1,n,4.57,21.14,n,f,g,True,False,True,False,False,True,False
17.35,s,t,r,d,1,w,5.01,25.78,n,f,l,True,False,True,False,False,True,False
14.75,s,t,n,d,1,n,5.54,27.09,n,f,l,True,False,True,False,False,True,False
11.56,x,t,g,d,1,w,5.21,25.68,n,f,d,True,False,True,False,False,True,False
16.55,x,t,g,d,1,b,5.45,26.47,n,f,g,True,False,True,True,False,False,False
14.44,x,t,g,d,1,b,4.9,23.88,n,f,l,True,False,True,True,False,False,False
13.56,x,t,g,d,1,n,4.81,25.48,r,f,d,True,False,True,True,False,False,False
9.12,f,t,k,d,1,b,4.97,22.44,r,f,g,True,False,True,True,False,False,False
12.28,f,t,g,d,1,b,4.53,22.13,g,f,d,True,False,True,False,False,True,False
13.0,f,t,r,d,1,w,4.7,25.28,r,f,l,True,False,True,False,False,True,False
6.53,s,d,e,d,1,y,5.33,8.45,n,f,d,True,False,True,False,False,True,False
6.0,s,d,e,d,1,w,5.91,10.09,e,f,d,True,False,True,False,False,True,False
6.93,s,d,n,d,1,w,5.51,8.69,e,f,d,True,False,True,True,False,False,False
7.19,s,d,n,d,1,w,6.77,9.7,n,f,d,True,False,True,True,False,False,False
6.11,s,d,e,d,1,y,5.21,9.16,n,f,d,True,False,True,True,False,False,False
6.1,s,d,e,d,1,w,4.7,8.43,e,f,d,True,False,True,False,False,True,False
7.19,f,d,e,d,1,y,6.88,9.76,e,f,d,True,False,True,True,False,False,False
9.96,s,d,n,d,1,w,6.89,9.97,n,f,d,True,False,True,True,False,False,False
7.14,s,d,e,d,1,y,6.08,8.86,e,f,d,True,False,True,False,False,True,False
8.02,f,d,n,d,1,w,5.83,10.58,n,f,d,True,False,True,False,False,True,False
7.55,s,d,e,d,1,y,5.63,9.62,n,f,d,True,False,True,False,False,True,False
6.77,s,d,e,d,1,w,5.99,9.06,e,f,d,True,False,True,False,False,True,False
5.76,s,d,e,d,1,y,5.05,7.78,n,f,d,True,False,True,True,False,False,False
6.52,f,d,n,d,1,y,4.56,7.46,n,f,d,True,False,True,False,False,True,False
6.86,s,d,n,d,1,y,5.15,8.91,e,f,d,True,False,True,False,False,True,False
6.35,f,d,n,d,1,y,5.67,8.05,n,f,d,True,False,True,True,False,False,False
6.09,f,d,n,d,1,w,4.92,6.71,n,f,d,True,False,True,False,False,True,False
6.89,s,d,e,d,1,w,6.39,9.59,n,f,d,True,False,True,True,False,False,False
7.52,s,d,n,d,1,w,6.18,8.73,e,f,d,True,False,True,False,False,True,False
6.99,s,d,n,d,1,y,6.49,9.12,e,f,d,True,False,True,True,False,False,False
6.25,s,d,e,d,1,y,6.07,9.2,e,f,d,True,False,True,True,False,False,False
8.17,s,d,n,d,1,w,7.91,11.55,e,f,d,True,False,True,False,False,True,False
7.91,s,d,n,d,1,w,6.71,9.69,e,f,d,True,False,True,True,False,False,False
4.67,s,d,e,d,1,w,5.14,7.02,n,f,d,True,False,True,True,False,False,False
7.12,f,d,e,d,1,y,6.26,8.35,n,f,d,True,False,True,False,False,True,False
6.81,s,d,n,d,1,w,6.12,8.95,n,f,d,True,False,True,False,False,True,False
5.42,f,d,n,d,1,w,5.49,8.76,n,f,d,True,False,True,False,False,True,False
7.08,s,d,e,d,1,y,5.35,7.92,e,f,d,True,False,True,True,False,False,False
6.69,f,d,e,d,1,y,5.39,7.49,e,f,d,True,False,True,True,False,False,False
6.04,s,d,e,d,1,w,5.77,8.49,n,f,d,True,False,True,True,False,False,False
8.3,s,d,e,d,1,y,7.33,10.68,e,f,d,True,False,True,False,False,True,False
7.34,s,d,e,d,1,w,5.71,9.47,e,f,d,True,False,True,True,False,False,False
6.21,s,d,n,d,1,w,6.07,8.71,n,f,d,True,False,True,False,False,True,False
5.19,s,d,n,d,1,y,5.41,7.27,e,f,d,True,False,True,False,False,True,False
7.25,s,d,e,d,1,w,5.84,8.65,e,f,d,True,False,True,True,False,False,False
6.8,f,d,n,d,1,y,5.0,8.24,n,f,d,True,False,True,True,False,False,False
4.45,s,d,e,d,1,y,5.37,7.28,n,f,d,True,False,True,False,False,True,False
7.41,s,d,e,d,1,y,6.65,8.67,e,f,d,True,False,True,False,False,True,False
7.29,s,d,e,d,1,y,6.45,10.7,n,f,d,True,False,True,True,False,False,False
8.24,s,d,n,d,1,w,6.48,9.77,e,f,d,True,False,True,False,False,True,False
6.48,s,d,n,d,1,w,5.15,7.32,e,f,d,True,False,True,False,False,True,False
6.01,f,d,n,d,1,y,6.03,8.21,n,f,d,True,False,True,True,False,False,False
6.86,f,d,e,d,1,y,4.92,8.43,n,f,d,True,False,True,False,False,True,False
7.92,s,d,n,d,1,y,5.95,8.81,e,f,d,True,False,True,True,False,False,False
8.13,f,d,n,d,1,w,7.09,11.15,n,f,d,True,False,True,False,False,True,False
8.1,s,d,n,d,1,w,5.62,9.28,n,f,d,True,False,True,True,False,False,False
7.24,s,d,n,d,1,w,6.13,9.5,n,f,d,True,False,True,True,False,False,False
7.83,s,d,n,d,1,w,5.44,8.59,e,f,d,True,False,True,True,False,False,False
7.82,f,d,e,d,1,y,6.52,8.79,n,f,d,True,False,True,True,False,False,False
6.35,f,d,e,d,1,w,5.47,8.85,n,f,d,True,False,True,True,False,False,False
8.7,f,d,n,d,1,w,7.06,10.2,e,f,d,True,False,True,True,False,False,False
5.75,f,d,n,d,1,y,5.54,7.33,e,f,d,True,False,True,False,False,True,False
6.96,s,d,e,d,1,w,5.78,8.99,n,f,d,True,False,True,True,False,False,False
7.0,f,d,e,d,1,w,5.79,8.88,n,f,d,True,False,True,True,False,False,False
5.89,f,d,e,d,1,w,4.97,8.32,e,f,d,True,False,True,False,False,True,False
7.07,f,d,e,d,1,y,6.4,10.35,n,f,d,True,False,True,True,False,False,False
7.45,f,d,e,d,1,y,6.18,9.46,n,f,d,True,False,True,True,False,False,False
6.06,s,d,e,d,1,y,5.62,8.9,e,f,d,True,False,True,True,False,False,False
8.89,s,d,n,d,1,y,7.01,9.98,n,f,d,True,False,True,False,False,True,False
5.63,f,d,e,d,1,w,4.99,6.86,e,f,d,True,False,True,False,False,True,False
6.76,s,d,e,d,1,w,6.19,9.22,n,f,d,True,False,True,True,False,False,False
3.94,s,d,n,d,1,w,4.62,6.95,n,f,d,True,False,True,False,False,True,False
7.01,s,d,e,d,1,y,5.97,9.02,n,f,d,True,False,True,True,False,False,False
6.5,f,d,e,d,1,w,6.06,8.7,e,f,d,True,False,True,True,False,False,False
7.54,s,d,e,d,1,y,5.93,8.21,n,f,d,True,False,True,True,False,False,False
6.24,f,d,e,d,1,w,5.69,9.49,n,f,d,True,False,True,False,False,True,False
5.21,f,d,e,d,1,y,5.47,8.55,e,f,d,True,False,True,True,False,False,False
6.62,f,d,e,d,1,y,6.86,9.11,n,f,d,True,False,True,True,False,False,False
5.56,f,d,e,d,1,w,5.15,8.17,e,f,d,True,False,True,False,False,True,False
7.51,f,d,e,d,1,y,6.18,9.1,n,f,d,True,False,True,False,False,True,False
6.57,s,d,e,d,1,w,5.48,8.85,e,f,d,True,False,True,False,False,True,False
5.73,f,d,e,d,1,y,4.98,9.42,e,f,d,True,False,True,True,False,False,False
7.21,s,d,e,d,1,y,7.27,10.35,n,f,d,True,False,True,False,False,True,False
8.1,f,d,n,d,1,w,7.08,10.62,n,f,d,True,False,True,True,False,False,False
5.72,f,d,e,d,1,w,6.58,9.96,n,f,d,True,False,True,False,False,True,False
4.95,f,d,n,d,1,y,5.48,8.7,e,f,d,True,False,True,False,False,True,False
8.58,s,d,n,d,1,y,5.62,9.8,n,f,d,True,False,True,True,False,False,False
6.57,s,d,e,d,1,y,5.37,8.38,e,f,d,True,False,True,True,False,False,False
8.42,f,d,n,d,1,y,6.9,11.07,e,f,d,True,False,True,True,False,False,False
7.86,s,d,n,d,1,y,6.09,9.71,n,f,d,True,False,True,False,False,True,False
7.01,s,d,e,d,1,w,6.75,9.08,e,f,d,True,False,True,True,False,False,False
7.67,s,d,n,d,1,w,7.1,10.39,e,f,d,True,False,True,True,False,False,False
7.25,s,d,n,d,1,w,6.27,9.83,n,f,d,True,False,True,False,False,True,False
7.84,s,d,e,d,1,w,6.8,9.03,e,f,d,True,False,True,False,False,True,False
7.89,s,d,e,d,1,y,7.11,10.67,e,f,d,True,False,True,True,False,False,False
6.61,s,d,n,d,1,y,6.09,9.78,n,f,d,True,False,True,True,False,False,False
8.16,f,d,n,d,1,y,5.59,9.7,n,f,d,True,False,True,True,False,False,False
6.36,s,d,e,d,1,w,5.54,8.28,n,f,d,True,False,True,True,False,False,False
7.18,s,d,n,d,1,y,6.45,9.59,n,f,d,True,False,True,True,False,False,False
6.5,s,d,n,d,1,w,6.51,8.1,e,f,d,True,False,True,True,False,False,False
7.3,f,d,e,d,1,y,6.02,9.12,n,f,d,True,False,True,False,False,True,False
6.7,f,d,e,d,1,w,5.76,9.63,e,f,d,True,False,True,False,False,True,False
7.74,s,d,n,d,1,y,6.2,9.53,e,f,d,True,False,True,True,False,False,False
8.0,f,d,e,d,1,w,6.68,10.0,e,f,d,True,False,True,True,False,False,False
6.13,s,d,e,d,1,y,4.79,8.12,n,f,d,True,False,True,True,False,False,False
6.44,f,d,n,d,1,w,5.96,8.66,n,f,d,True,False,True,False,False,True,False
6.72,f,d,e,d,1,w,5.45,8.86,e,f,d,True,False,True,False,False,True,False
6.01,f,d,e,d,1,w,6.39,8.51,e,f,d,True,False,True,True,False,False,False
7.32,f,d,n,d,1,y,5.18,8.3,e,f,d,True,False,True,False,False,True,False
5.48,f,d,n,d,1,w,6.11,9.05,e,f,d,True,False,True,True,False,False,False
7.01,f,d,n,d,1,w,6.03,8.86,n,f,d,True,False,True,False,False,True,False
7.29,f,d,n,d,1,w,6.21,9.82,e,f,d,True,False,True,True,False,False,False
7.44,f,d,n,d,1,w,7.16,10.14,e,f,d,True,False,True,False,False,True,False
8.06,f,d,n,d,1,w,6.25,9.46,e,f,d,True,False,True,True,False,False,False
8.41,s,d,e,d,1,w,7.66,9.59,e,f,d,True,False,True,False,False,True,False
6.91,f,d,e,d,1,w,5.0,6.68,e,f,d,True,False,True,False,False,True,False
7.86,s,d,n,d,1,y,6.33,9.45,e,f,d,True,False,True,False,False,True,False
6.19,s,d,n,d,1,w,6.47,9.88,e,f,d,True,False,True,False,False,True,False
6.81,f,d,n,d,1,y,4.78,7.64,e,f,d,True,False,True,True,False,False,False
6.93,s,d,n,d,1,y,6.95,11.45,n,f,d,True,False,True,False,False,True,False
7.45,s,d,e,d,1,w,5.28,9.13,e,f,d,True,False,True,True,False,False,False
6.45,f,d,n,d,1,w,6.03,8.82,e,f,d,True,False,True,True,False,False,False
6.61,s,d,e,d,1,w,6.65,9.22,n,f,d,True,False,True,True,False,False,False
6.8,f,d,n,d,1,y,5.07,8.33,n,f,d,True,False,True,False,False,True,False
7.41,f,d,e,d,1,y,5.63,9.22,e,f,d,True,False,True,False,False,True,False
6.61,f,d,n,d,1,y,5.88,9.37,e,f,d,True,False,True,True,False,False,False
6.27,f,d,n,d,1,w,6.79,9.52,n,f,d,True,False,True,False,False,True,False
7.51,s,d,e,d,1,y,6.75,10.2,n,f,d,True,False,True,True,False,False,False
7.04,s,d,n,d,1,y,5.92,8.64,e,f,d,True,False,True,True,False,False,False
7.75,f,d,e,d,1,y,7.5,10.58,e,f,d,True,False,True,True,False,False,False
6.58,f,d,n,d,1,w,5.48,8.41,n,f,d,True,False,True,False,False,True,False
6.4,s,d,n,d,1,y,6.41,8.75,n,f,d,True,False,True,False,False,True,False
7.62,f,d,n,d,1,w,6.66,8.52,n,f,d,True,False,True,True,False,False,False
7.81,s,d,n,d,1,y,7.34,10.25,n,f,d,True,False,True,False,False,True,False
5.83,f,d,e,d,1,y,5.13,9.06,e,f,d,True,False,True,True,False,False,False
7.03,s,d,n,d,1,w,4.69,7.27,n,f,d,True,False,True,False,False,True,False
5.69,f,d,e,d,1,w,5.91,8.95,e,f,d,True,False,True,False,False,True,False
7.96,f,d,e,d,1,y,6.65,9.55,e,f,d,True,False,True,True,False,False,False
6.68,f,d,e,d,1,y,5.11,7.95,e,f,d,True,False,True,False,False,True,False
7.32,f,d,e,d,1,w,6.58,9.0,e,f,d,True,False,True,False,False,True,False
5.23,f,d,n,d,1,w,5.6,8.3,n,f,d,True,False,True,True,False,False,False
7.78,s,d,e,d,1,y,6.2,9.18,n,f,d,True,False,True,True,False,False,False
8.32,s,d,e,d,1,w,6.06,8.54,e,f,d,True,False,True,False,False,True,False
5.98,s,d,n,d,1,y,5.88,9.52,e,f,d,True,False,True,False,False,True,False
6.4,s,d,e,d,1,y,5.38,7.68,e,f,d,True,False,True,True,False,False,False
6.83,s,d,e,d,1,y,5.68,9.76,n,f,d,True,False,True,False,False,True,False
5.55,f,d,n,d,1,w,5.21,8.08,n,f,d,True,False,True,True,False,False,False
7.0,f,d,n,d,1,w,5.92,9.37,e,f,d,True,False,True,False,False,True,False
6.49,s,d,n,d,1,w,6.25,8.64,e,f,d,True,False,True,False,False,True,False
6.51,f,d,e,d,1,y,5.58,7.95,n,f,d,True,False,True,False,False,True,False
8.14,s,d,e,d,1,y,7.3,10.27,e,f,d,True,False,True,True,False,False,False
6.41,s,d,n,d,1,y,5.36,9.14,n,f,d,True,False,True,False,False,True,False
8.23,f,d,n,d,1,y,5.89,8.76,n,f,d,True,False,True,False,False,True,False
6.49,f,d,e,d,1,y,5.49,7.99,e,f,d,True,False,True,False,False,True,False
7.17,s,d,n,d,1,y,5.88,9.08,n,f,d,True,False,True,False,False,True,False
6.76,f,d,e,d,1,w,6.17,10.66,e,f,d,True,False,True,False,False,True,False
6.72,f,d,n,d,1,w,4.85,8.48,e,f,d,True,False,True,True,False,False,False
5.74,s,d,e,d,1,w,6.41,10.45,e,f,d,True,False,True,True,False,False,False
5.82,s,d,n,d,1,w,5.64,8.38,n,f,d,True,False,True,True,False,False,False
5.62,s,d,e,d,1,w,4.89,8.44,e,f,d,True,False,True,False,False,True,False
8.37,s,d,e,d,1,y,7.16,10.29,n,f,d,True,False,True,True,False,False,False
8.14,f,d,n,d,1,w,6.32,9.82,e,f,d,True,False,True,True,False,False,False
5.23,s,d,e,d,1,w,4.7,6.97,e,f,d,True,False,True,True,False,False,False
7.66,f,d,e,d,1,y,7.27,9.86,e,f,d,True,False,True,True,False,False,False
4.09,f,d,e,d,1,y,4.23,7.33,e,f,d,True,False,True,True,False,False,False
5.02,s,d,n,d,1,y,5.94,7.81,e,f,d,True,False,True,False,False,True,False
8.01,s,d,e,d,1,y,7.07,9.7,e,f,d,True,False,True,True,False,False,False
5.77,f,d,n,d,1,y,5.79,8.03,e,f,d,True,False,True,False,False,True,False
5.78,s,d,e,d,1,y,6.2,8.32,e,f,d,True,False,True,True,False,False,False
8.52,f,d,n,d,1,w,6.73,9.68,e,f,d,True,False,True,True,False,False,False
7.38,f,d,n,d,1,y,5.78,9.7,n,f,d,True,False,True,True,False,False,False
7.08,s,d,n,d,1,w,5.9,10.14,n,f,d,True,False,True,True,False,False,False
7.76,s,d,n,d,1,y,6.57,10.03,n,f,d,True,False,True,False,False,True,False
5.83,s,d,e,d,1,y,5.91,8.49,n,f,d,True,False,True,False,False,True,False
6.57,s,d,n,d,1,w,5.03,7.44,n,f,d,True,False,True,False,False,True,False
7.25,f,d,n,d,1,y,5.85,9.39,e,f,d,True,False,True,False,False,True,False
7.06,f,d,e,d,1,y,6.5,10.6,n,f,d,True,False,True,False,False,True,False
7.78,s,d,n,d,1,y,6.31,9.6,n,f,d,True,False,True,False,False,True,False
6.46,s,d,e,d,1,y,6.26,8.85,n,f,d,True,False,True,True,False,False,False
6.12,s,d,e,d,1,w,6.14,8.78,e,f,d,True,False,True,True,False,False,False
6.52,f,d,e,d,1,y,6.47,8.65,e,f,d,True,False,True,False,False,True,False
5.62,f,d,e,d,1,y,5.38,9.28,e,f,d,True,False,True,False,False,True,False
8.52,f,d,e,d,1,w,6.4,10.16,e,f,d,True,False,True,True,False,False,False
5.87,f,d,e,d,1,y,5.93,9.01,e,f,d,True,False,True,False,False,True,False
6.27,f,d,n,d,1,y,7.01,9.89,n,f,d,True,False,True,True,False,False,False
7.5,s,d,n,d,1,y,5.09,7.79,e,f,d,True,False,True,True,False,False,False
8.46,s,d,e,d,1,y,5.83,9.32,e,f,d,True,False,True,True,False,False,False
4.68,f,d,n,d,1,w,5.02,7.79,e,f,d,True,False,True,True,False,False,False
7.23,s,d,n,d,1,y,6.93,10.18,e,f,d,True,False,True,True,False,False,False
7.47,s,d,e,d,1,w,6.07,9.51,e,f,d,True,False,True,True,False,False,False
6.34,s,d,e,d,1,y,5.23,8.41,n,f,d,True,False,True,False,False,True,False
6.4,f,d,n,d,1,w,5.47,8.36,n,f,d,True,False,True,False,False,True,False
7.53,s,d,n,d,1,y,6.0,8.99,e,f,d,True,False,True,True,False,False,False
7.22,s,d,e,d,1,y,6.5,9.11,n,f,d,True,False,True,False,False,True,False
7.8,s,d,e,d,1,w,6.84,10.99,e,f,d,True,False,True,True,False,False,False
5.52,f,d,n,d,1,y,5.04,7.26,e,f,d,True,False,True,False,False,True,False
6.5,f,d,n,d,1,w,6.04,8.05,e,f,d,True,False,True,True,False,False,False
6.75,s,d,n,d,1,w,5.18,9.82,n,f,d,True,False,True,True,False,False,False
5.35,f,d,n,d,1,w,6.2,8.33,e,f,d,True,False,True,False,False,True,False
6.19,s,d,e,d,1,y,6.58,9.21,e,f,d,True,False,True,True,False,False,False
8.71,f,d,e,d,1,y,6.05,9.64,e,f,d,True,False,True,False,False,True,False
5.63,f,d,n,d,1,y,6.46,9.88,e,f,d,True,False,True,False,False,True,False
7.45,s,d,n,d,1,w,6.32,10.11,e,f,d,True,False,True,True,False,False,False
6.76,s,d,e,d,1,y,5.94,8.84,e,f,d,True,False,True,True,False,False,False
7.59,f,d,e,d,1,w,5.7,7.15,e,f,d,True,False,True,False,False,True,False
6.85,s,d,e,d,1,y,6.51,8.11,e,f,d,True,False,True,True,False,False,False
7.17,f,d,n,d,1,y,5.78,9.15,e,f,d,True,False,True,False,False,True,False
6.97,s,d,n,d,1,w,5.98,9.32,n,f,d,True,False,True,True,False,False,False
5.2,s,d,e,d,1,w,5.94,8.48,e,f,d,True,False,True,False,False,True,False
7.6,s,d,e,d,1,w,6.38,9.05,e,f,d,True,False,True,False,False,True,False
5.64,s,d,e,d,1,y,5.3,7.09,n,f,d,True,False,True,True,False,False,False
6.42,f,d,e,d,1,y,5.13,7.7,e,f,d,True,False,True,True,False,False,False
6.95,f,d,n,d,1,y,7.24,10.27,n,f,d,True,False,True,False,False,True,False
6.53,f,d,n,d,1,w,5.61,8.03,e,f,d,True,False,True,True,False,False,False
6.55,f,d,n,d,1,y,5.55,9.84,e,f,d,True,False,True,False,False,True,False
6.9,f,d,e,d,1,w,5.88,9.03,e,f,d,True,False,True,True,False,False,False
7.7,s,d,e,d,1,y,6.08,10.08,n,f,d,True,False,True,False,False,True,False
6.13,s,d,e,d,1,w,5.33,9.21,n,f,d,True,False,True,True,False,False,False
6.9,s,d,n,d,1,y,4.98,8.2,n,f,d,True,False,True,True,False,False,False
7.53,s,d,e,d,1,y,6.51,8.59,n,f,d,True,False,True,False,False,True,False
5.94,f,d,n,d,1,w,4.64,8.13,e,f,d,True,False,True,True,False,False,False
6.17,s,d,e,d,1,y,5.46,7.05,e,f,d,True,False,True,False,False,True,False
7.84,f,d,n,d,1,y,5.65,8.93,e,f,d,True,False,True,False,False,True,False
7.25,f,d,e,d,1,w,5.58,8.74,e,f,d,True,False,True,True,False,False,False
5.17,s,d,e,d,1,y,6.15,9.21,n,f,d,True,False,True,True,False,False,False
8.99,s,d,e,d,1,w,6.62,10.28,e,f,d,True,False,True,True,False,False,False
6.9,f,d,n,d,1,y,6.25,8.68,e,f,d,True,False,True,True,False,False,False
7.11,f,d,e,d,1,y,5.69,8.74,n,f,d,True,False,True,True,False,False,False
8.26,f,d,n,d,1,y,5.7,9.46,e,f,d,True,False,True,False,False,True,False
8.51,f,d,e,d,1,w,5.61,8.18,n,f,d,True,False,True,False,False,True,False
6.41,s,d,e,d,1,w,5.53,7.33,e,f,d,True,False,True,False,False,True,False
7.16,f,d,e,d,1,y,5.76,7.37,n,f,d,True,False,True,True,False,False,False
6.18,f,d,n,d,1,w,6.69,9.38,n,f,d,True,False,True,True,False,False,False
7.13,f,d,n,d,1,y,5.84,9.58,e,f,d,True,False,True,True,False,False,False
7.76,s,d,e,d,1,y,6.06,9.21,e,f,d,True,False,True,True,False,False,False
7.3,s,d,e,d,1,w,6.74,8.76,n,f,d,True,False,True,False,False,True,False
7.88,f,d,n,d,1,y,6.52,9.67,e,f,d,True,False,True,True,False,False,False
8.56,s,d,n,d,1,w,6.38,8.78,e,f,d,True,False,True,False,False,True,False
8.36,s,d,e,d,1,w,6.93,10.8,e,f,d,True,False,True,False,False,True,False
8.83,s,d,n,d,1,w,7.47,10.38,n,f,d,True,False,True,True,False,False,False
7.46,s,d,e,d,1,y,6.05,8.94,e,f,d,True,False,True,False,False,True,False
9.1,f,d,n,d,1,w,6.5,10.64,e,f,d,True,False,True,True,False,False,False
7.7,f,d,n,d,1,w,6.59,9.13,e,f,d,True,False,True,False,False,True,False
7.26,f,d,n,d,1,y,6.33,9.92,n,f,d,True,False,True,True,False,False,False
7.4,f,d,e,d,1,y,5.76,8.75,n,f,d,True,False,True,True,False,False,False
6.94,s,d,e,d,1,y,6.51,9.23,n,f,d,True,False,True,False,False,True,False
6.2,f,d,e,d,1,y,6.3,9.47,n,f,d,True,False,True,False,False,True,False
8.46,f,d,n,d,1,y,6.28,10.46,n,f,d,True,False,True,False,False,True,False
8.2,s,d,e,d,1,y,6.27,8.4,e,f,d,True,False,True,False,False,True,False
6.63,s,d,e,d,1,y,5.0,8.91,n,f,d,True,False,True,False,False,True,False
8.08,f,d,n,d,1,y,6.55,10.26,e,f,d,True,False,True,True,False,False,False
8.11,s,d,e,d,1,w,6.3,8.15,e,f,d,True,False,True,False,False,True,False
5.37,f,d,n,d,1,y,5.02,8.19,n,f,d,True,False,True,True,False,False,False
6.79,f,d,e,d,1,w,5.22,8.61,e,f,d,True,False,True,True,False,False,False
4.66,s,d,n,d,1,w,3.97,7.28,n,f,d,True,False,True,False,False,True,False
6.06,s,d,n,d,1,w,5.06,7.99,e,f,d,True,False,True,True,False,False,False
7.65,f,d,e,d,1,w,6.59,10.42,n,f,d,True,False,True,True,False,False,False
6.99,s,d,e,d,1,w,5.28,8.4,n,f,d,True,False,True,True,False,False,False
8.92,f,d,e,d,1,w,6.85,11.08,n,f,d,True,False,True,False,False,True,False
5.09,f,d,e,d,1,y,5.64,8.83,n,f,d,True,False,True,True,False,False,False
7.83,s,d,e,d,1,w,6.36,8.49,n,f,d,True,False,True,True,False,False,False
7.72,s,d,e,d,1,w,5.7,9.27,e,f,d,True,False,True,False,False,True,False
5.83,f,d,n,d,1,y,6.32,7.96,e,f,d,True,False,True,False,False,True,False
6.21,f,d,n,d,1,w,4.95,8.44,e,f,d,True,False,True,True,False,False,False
3.97,s,d,e,d,1,y,4.84,7.93,n,f,d,True,False,True,True,False,False,False
5.51,f,d,n,d,1,y,4.86,7.35,n,f,d,True,False,True,False,False,True,False
7.49,s,d,n,d,1,w,6.12,8.92,e,f,d,True,False,True,False,False,True,False
7.1,f,d,n,d,1,y,6.25,7.9,e,f,d,True,False,True,True,False,False,False
7.88,s,d,e,d,1,w,6.29,10.28,n,f,d,True,False,True,False,False,True,False
7.96,s,d,e,d,1,y,6.83,10.79,n,f,d,True,False,True,True,False,False,False
6.16,s,d,n,d,1,y,6.28,9.6,e,f,d,True,False,True,False,False,True,False
5.51,f,d,e,d,1,w,5.18,6.29,e,f,d,True,False,True,False,False,True,False
8.18,f,d,n,d,1,w,8.1,11.44,e,f,d,True,False,True,True,False,False,False
6.07,s,d,n,d,1,y,5.92,9.35,n,f,d,True,False,True,False,False,True,False
9.03,f,d,e,d,1,w,6.31,10.64,e,f,d,True,False,True,False,False,True,False
5.15,s,d,n,d,1,w,4.8,7.2,n,f,d,True,False,True,False,False,True,False
7.46,f,d,n,d,1,y,4.89,7.2,e,f,d,True,False,True,True,False,False,False
7.02,f,d,e,d,1,y,5.75,9.61,e,f,d,True,False,True,True,False,False,False
7.81,f,d,n,d,1,y,6.74,9.76,e,f,d,True,False,True,False,False,True,False
8.49,s,d,n,d,1,w,7.21,10.79,n,f,d,True,False,True,True,False,False,False
7.64,s,d,n,d,1,y,5.94,10.05,n,f,d,True,False,True,False,False,True,False
5.95,f,d,e,d,1,w,4.67,8.06,e,f,d,True,False,True,False,False,True,False
6.79,f,d,e,d,1,w,5.35,8.37,e,f,d,True,False,True,False,False,True,False
8.32,f,d,n,d,1,w,5.37,9.82,e,f,d,True,False,True,False,False,True,False
7.23,f,d,e,d,1,y,5.45,8.43,e,f,d,True,False,True,False,False,True,False
6.97,s,d,n,d,1,y,5.83,8.61,n,f,d,True,False,True,True,False,False,False
8.21,s,d,n,d,1,y,7.48,12.16,n,f,d,True,False,True,False,False,True,False
5.93,f,d,e,d,1,y,5.66,8.74,e,f,d,True,False,True,False,False,True,False
7.95,s,d,e,d,1,w,5.98,8.83,e,f,d,True,False,True,False,False,True,False
7.2,f,d,e,d,1,w,5.72,8.34,e,f,d,True,False,True,True,False,False,False
8.03,s,d,e,d,1,w,5.85,7.88,e,f,d,True,False,True,False,False,True,False
7.18,f,d,e,d,1,w,6.57,10.6,e,f,d,True,False,True,True,False,False,False
7.1,f,d,n,d,1,y,5.45,8.57,e,f,d,True,False,True,True,False,False,False
8.03,f,d,n,d,1,w,7.54,10.88,e,f,d,True,False,True,True,False,False,False
6.02,s,d,e,d,1,y,4.86,8.46,n,f,d,True,False,True,True,False,False,False
5.96,s,d,n,d,1,y,6.27,8.48,e,f,d,True,False,True,True,False,False,False
5.36,s,d,e,d,1,y,5.5,7.98,e,f,d,True,False,True,False,False,True,False
7.34,f,d,e,d,1,w,6.02,10.22,e,f,d,True,False,True,False,False,True,False
7.46,f,d,n,d,1,y,5.43,8.45,e,f,d,True,False,True,False,False,True,False
6.93,f,d,e,d,1,w,5.34,8.47,n,f,d,True,False,True,True,False,False,False
4.54,f,d,e,d,1,y,5.71,8.85,e,f,d,True,False,True,True,False,False,False
